,rmse,sid
700,0.12891207089239884,0.1285409330264677
701,0.11101841263820195,0.11345831942500197
702,0.09594565467942547,0.09853085302970761
703,0.10031094348510311,0.10139391910340655
704,0.08358229015225097,0.08096682419121035
705,0.1503910108286456,0.14583851582318186
706,0.10801118334673138,0.10977363965637549
707,0.09220752528882048,0.09165899995788597
708,0.1266911146914178,0.12297511197727673
709,0.13355473354695901,0.13606228788487817
710,0.08656330819930395,0.08921553675676262
711,0.12304032704434567,0.12485427673060923
712,0.10311541874638525,0.1112937838414627
713,0.08316775967320036,0.07428833239571074
714,0.1434267852113313,0.14533983408874446
715,0.10698436699317633,0.1054627194863185
716,0.10826219530182289,0.1016910353942256
717,0.14353593308255447,0.14419745832038758
718,0.09564531315823234,0.08784679751387761
719,0.07071501229810057,0.07082579430122173
720,0.10330958530136147,0.10978435482187472
721,0.0855223965235507,0.09255921668002091
722,0.19608939339434103,0.18811731405926171
723,0.09055770167189744,0.08814332944518606
724,0.0913794092835779,0.09564143179508139
725,0.0983456490839982,0.09399582869107338
726,0.10344072713372403,0.10614994229597413
727,0.09546353815031862,0.08384330347234002
728,0.08848368763043601,0.08980580087197237
729,0.07928105942761156,0.08213939677919
730,0.0947338803912842,0.10672347343996853
731,0.10468350958624302,0.10722750222832224
732,0.09151881410939046,0.08404338718942654
733,0.09137673494166455,0.08934718163092101
734,0.09631107186299499,0.08714955088416271
735,0.09529472924950784,0.09555704551762009
736,0.1283201447947217,0.12813357375394302
737,0.11217738229026103,0.11371623452075487
738,0.10636686085901494,0.1098392008329309
739,0.08727826620786859,0.07695256487235506
740,0.08362670207608594,0.08832211086094235
741,0.0843764379447628,0.08118429697568576
742,0.11565461022368326,0.1212541594039141
743,0.1111273660249416,0.10619273160688623
744,0.08962236440298493,0.08842726023433707
745,0.0904987917546338,0.09024885871040941
746,0.11012512453209258,0.11244981855223261
747,0.10448284425882785,0.11153039010081674
748,0.08998421350475956,0.08887686244394633
749,0.11630032783848732,0.1131905065520674
750,0.11077278201928911,0.11502572359465865
751,0.09753561203227729,0.08800119317881404
752,0.0993321003723656,0.1032670496676533
753,0.14101961298615528,0.13668336996177305
754,0.08286658109292476,0.08361698981970726
755,0.08958718149214939,0.08894944504779957
756,0.08862462189476751,0.0880745548618846
757,0.09463761179986398,0.09441918873751963
758,0.09531366431237928,0.10010722906177427
759,0.12707585160144866,0.12956227069716647
760,0.11314662862163016,0.11044610136258946
761,0.0985612837574912,0.09725118598312117
762,0.09424171680006979,0.08958938940382406
763,0.08470000348144968,0.08277525787050205
764,0.09746186768273381,0.08257403818185796
765,0.04811746910776455,0.0480360442178315
766,0.06965418414266782,0.07012444472374547
